tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-M024,Cincinnati Masters,Hard,64,M,20190812,268,105023,,WC,Sam Querrey,R,198.0,USA,31.8466803559,105732,,,Pierre Hugues Herbert,R,188.0,FRA,28.4024640657,7-6(2) 7-6(1),3,R64,97.0,18.0,7.0,80.0,42.0,38.0,16.0,12.0,3.0,5.0,4.0,3.0,77.0,46.0,35.0,14.0,12.0,3.0,5.0,45.0,1035.0,41.0,1048.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,267,105807,,Q,Pablo Carreno Busta,R,188.0,ESP,28.0848733744,104468,,,Gilles Simon,R,183.0,FRA,34.6228610541,7-5 7-6(4),3,R64,137.0,4.0,2.0,94.0,63.0,43.0,18.0,12.0,5.0,6.0,7.0,3.0,74.0,44.0,33.0,15.0,12.0,3.0,5.0,53.0,962.0,35.0,1275.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,266,104545,13.0,,John Isner,R,206.0,USA,34.2943189596,105583,,,Dusan Lajovic,R,180.0,SRB,29.1170431211,7-6(3) 1-6 7-5,3,R64,136.0,27.0,1.0,102.0,74.0,59.0,10.0,15.0,8.0,10.0,10.0,2.0,112.0,85.0,64.0,12.0,16.0,4.0,5.0,16.0,2040.0,28.0,1466.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,265,133430,,,Denis Shapovalov,L,,CAN,20.3258042437,105311,,LL,Joao Sousa,R,185.0,POR,30.3682409309,2-6 6-3 6-2,3,R64,98.0,5.0,6.0,73.0,41.0,31.0,19.0,13.0,4.0,6.0,3.0,4.0,66.0,35.0,25.0,17.0,12.0,1.0,4.0,34.0,1285.0,43.0,1045.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,264,106298,,,Lucas Pouille,R,185.0,FRA,25.4647501711,106045,,Q,Denis Kudla,R,180.0,USA,26.984257358,6-3 7-6(6),3,R64,98.0,8.0,2.0,78.0,48.0,28.0,18.0,11.0,4.0,7.0,10.0,6.0,82.0,39.0,27.0,16.0,10.0,4.0,8.0,31.0,1340.0,111.0,491.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,263,106401,,,Nick Kyrgios,R,193.0,AUS,24.2929500342,132283,,,Lorenzo Sonego,R,,ITA,24.2546201232,7-5 6-4,3,R64,79.0,4.0,1.0,54.0,31.0,29.0,17.0,11.0,0.0,0.0,6.0,4.0,61.0,39.0,34.0,8.0,11.0,3.0,5.0,27.0,1475.0,47.0,1032.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,260,106228,,WC,Juan Ignacio Londero,R,,ARG,25.9904175222,126610,,,Matteo Berrettini,R,,ITA,23.3319644079,7-6(3) 6-3,3,R64,87.0,5.0,1.0,63.0,43.0,35.0,14.0,11.0,0.0,1.0,14.0,3.0,64.0,40.0,32.0,10.0,10.0,4.0,6.0,55.0,940.0,26.0,1545.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,259,104527,,,Stan Wawrinka,R,183.0,SUI,34.3737166324,105777,,,Grigor Dimitrov,R,188.0,BUL,28.2409308693,5-7 6-4 7-6(4),3,R64,155.0,10.0,0.0,108.0,55.0,40.0,31.0,17.0,4.0,8.0,9.0,10.0,103.0,65.0,51.0,14.0,17.0,4.0,8.0,23.0,1670.0,74.0,802.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,258,126094,,Q,Andrey Rublev,R,,RUS,21.8097193703,105932,15.0,,Nikoloz Basilashvili,R,185.0,GEO,27.4661190965,6-7(4) 6-4 6-2,3,R64,117.0,16.0,3.0,92.0,53.0,45.0,21.0,15.0,1.0,1.0,3.0,4.0,93.0,59.0,40.0,18.0,15.0,2.0,5.0,70.0,836.0,17.0,2020.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,257,106421,9.0,,Daniil Medvedev,R,,RUS,23.498973306,106378,,,Kyle Edmund,R,,GBR,24.59137577,6-2 7-5,3,R64,78.0,8.0,2.0,51.0,34.0,23.0,13.0,10.0,0.0,2.0,2.0,1.0,58.0,33.0,21.0,10.0,10.0,2.0,7.0,8.0,3230.0,30.0,1360.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,256,105332,,,Benoit Paire,R,196.0,FRA,30.2614647502,104269,,,Fernando Verdasco,L,188.0,ESP,35.7399041752,6-4 0-0 RET,3,R64,48.0,4.0,3.0,30.0,18.0,16.0,7.0,5.0,0.0,0.0,3.0,3.0,57.0,34.0,18.0,13.0,5.0,8.0,9.0,29.0,1403.0,33.0,1310.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,255,105526,,,Jan Lennard Struff,R,,GER,29.2977412731,103333,,Q,Ivo Karlovic,R,208.0,CRO,40.4517453799,7-5 7-6(4),3,R64,91.0,12.0,2.0,73.0,34.0,27.0,29.0,12.0,0.0,0.0,16.0,0.0,77.0,48.0,37.0,16.0,12.0,4.0,5.0,36.0,1235.0,80.0,675.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,252,200175,,Q,Miomir Kecmanovic,R,,SRB,19.947980835,200000,,,Felix Auger Aliassime,R,,CAN,19.0088980151,6-3 6-3,3,R64,63.0,4.0,1.0,48.0,29.0,26.0,11.0,9.0,0.0,0.0,6.0,10.0,47.0,22.0,19.0,9.0,9.0,1.0,4.0,58.0,922.0,21.0,1785.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,251,126207,,,Frances Tiafoe,R,,USA,21.5578370979,104792,,,Gael Monfils,R,193.0,FRA,32.9445585216,7-6(7) 6-3,3,R64,90.0,3.0,1.0,71.0,40.0,30.0,20.0,11.0,2.0,3.0,2.0,4.0,67.0,38.0,27.0,14.0,10.0,3.0,5.0,52.0,970.0,15.0,2130.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,250,105138,11.0,,Roberto Bautista Agut,R,183.0,ESP,31.3264887064,128034,,,Hubert Hurkacz,R,,POL,22.4969199179,7-6(6) 6-3,3,R64,97.0,3.0,3.0,62.0,37.0,26.0,16.0,10.0,3.0,4.0,21.0,4.0,72.0,40.0,35.0,11.0,11.0,1.0,4.0,11.0,2395.0,40.0,1103.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,249,105430,,,Radu Albot,R,,MDA,29.749486653,105227,14.0,,Marin Cilic,R,198.0,CRO,30.8692676249,6-4 7-6(6),3,R64,114.0,6.0,5.0,85.0,47.0,35.0,22.0,11.0,6.0,6.0,9.0,4.0,79.0,50.0,38.0,12.0,11.0,2.0,3.0,39.0,1132.0,18.0,1940.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,248,106043,,,Diego Schwartzman,R,170.0,ARG,26.9869952088,111513,,,Laslo Djere,R,,SRB,24.1943874059,7-6(2) 6-3,3,R64,106.0,0.0,5.0,74.0,43.0,29.0,15.0,11.0,5.0,8.0,3.0,2.0,70.0,51.0,30.0,5.0,10.0,5.0,9.0,24.0,1645.0,37.0,1235.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,247,104755,,PR,Richard Gasquet,R,185.0,FRA,33.1498973306,104918,,WC,Andy Murray,R,190.0,GBR,32.2436687201,6-4 6-4,3,R64,96.0,4.0,6.0,68.0,41.0,33.0,13.0,10.0,4.0,5.0,4.0,3.0,56.0,30.0,23.0,11.0,10.0,4.0,7.0,56.0,930.0,324.0,120.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,244,106415,,Q,Yoshihito Nishioka,L,,JPN,23.8740588638,111442,,,Jordan Thompson,R,,AUS,25.311430527,7-5 5-7 6-4,3,R64,143.0,1.0,0.0,101.0,65.0,44.0,21.0,17.0,8.0,12.0,9.0,1.0,94.0,57.0,42.0,17.0,17.0,1.0,6.0,77.0,757.0,49.0,1011.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,243,200282,,,Alex De Minaur,R,,AUS,20.4818617385,106065,,,Marco Cecchinato,R,,ITA,26.8637919233,6-7(5) 6-1 6-2,3,R64,131.0,6.0,4.0,93.0,51.0,38.0,28.0,14.0,0.0,0.0,9.0,4.0,108.0,58.0,42.0,22.0,13.0,10.0,14.0,38.0,1225.0,65.0,880.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,242,124187,,WC,Reilly Opelka,R,,USA,21.954825462,106432,12.0,,Borna Coric,R,,CRO,22.7405886379,4-6 6-3 7-5,3,R64,138.0,27.0,3.0,107.0,67.0,52.0,22.0,16.0,10.0,11.0,6.0,2.0,86.0,61.0,48.0,13.0,15.0,5.0,7.0,42.0,1047.0,13.0,2195.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,241,105676,16.0,,David Goffin,R,163.0,BEL,28.6789869952,126203,,,Taylor Fritz,R,,USA,21.787816564,6-4 4-6 6-4,3,R64,145.0,6.0,9.0,110.0,64.0,41.0,24.0,15.0,8.0,11.0,7.0,3.0,104.0,51.0,38.0,25.0,15.0,6.0,10.0,19.0,1815.0,25.0,1545.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,240,105550,,,Guido Pella,L,185.0,ARG,29.2375085558,134770,,Q,Casper Ruud,R,,NOR,20.6379192334,7-5 7-6(4),3,R64,114.0,8.0,4.0,88.0,64.0,44.0,14.0,12.0,9.0,11.0,4.0,3.0,78.0,56.0,43.0,8.0,12.0,2.0,5.0,22.0,1710.0,54.0,951.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,239,105173,,,Adrian Mannarino,L,183.0,FRA,31.1184120465,106426,,,Christian Garin,R,,CHI,23.2005475702,6-4 6-1,3,R64,70.0,5.0,1.0,52.0,25.0,19.0,17.0,9.0,1.0,2.0,3.0,5.0,47.0,26.0,17.0,7.0,8.0,0.0,4.0,59.0,916.0,32.0,1317.0
2019-6242,Winston-Salem,Hard,64,A,20190819,300,128034,3.0,,Hubert Hurkacz,R,,POL,22.5160848734,105332,1.0,,Benoit Paire,R,196.0,FRA,30.2806297057,6-3 3-6 6-3,3,F,129.0,6.0,4.0,92.0,63.0,42.0,12.0,14.0,4.0,8.0,10.0,6.0,87.0,47.0,31.0,15.0,13.0,6.0,11.0,41.0,1078.0,30.0,1403.0
2019-6242,Winston-Salem,Hard,64,A,20190819,299,105332,1.0,,Benoit Paire,R,196.0,FRA,30.2806297057,105449,,,Steve Johnson,R,188.0,USA,29.6509240246,1-6 6-0 6-0,3,SF,83.0,7.0,7.0,60.0,34.0,26.0,11.0,9.0,6.0,8.0,1.0,1.0,62.0,34.0,16.0,14.0,10.0,4.0,10.0,30.0,1403.0,82.0,670.0
2019-6242,Winston-Salem,Hard,64,A,20190819,298,128034,3.0,,Hubert Hurkacz,R,,POL,22.5160848734,133430,2.0,,Denis Shapovalov,L,,CAN,20.3449691992,6-3 6-4,3,SF,68.0,5.0,1.0,57.0,27.0,20.0,24.0,10.0,4.0,4.0,4.0,4.0,52.0,25.0,20.0,13.0,9.0,1.0,3.0,41.0,1078.0,38.0,1240.0
2019-6242,Winston-Salem,Hard,64,A,20190819,297,105332,1.0,,Benoit Paire,R,196.0,FRA,30.2806297057,105807,11.0,,Pablo Carreno Busta,R,188.0,ESP,28.1040383299,7-6(5) 1-6 6-3,3,QF,125.0,9.0,15.0,116.0,60.0,44.0,19.0,14.0,8.0,13.0,5.0,2.0,91.0,58.0,39.0,16.0,14.0,6.0,10.0,30.0,1403.0,64.0,897.0
2019-6242,Winston-Salem,Hard,64,A,20190819,296,105449,,,Steve Johnson,R,188.0,USA,29.6509240246,105357,14.0,,John Millman,R,183.0,AUS,30.1793292266,4-6 7-6(5) 6-4,3,QF,135.0,16.0,2.0,102.0,66.0,56.0,15.0,16.0,5.0,6.0,12.0,4.0,101.0,53.0,42.0,30.0,16.0,6.0,7.0,82.0,670.0,61.0,911.0
2019-6242,Winston-Salem,Hard,64,A,20190819,295,128034,3.0,,Hubert Hurkacz,R,,POL,22.5160848734,126207,10.0,,Frances Tiafoe,R,,USA,21.5770020534,4-6 7-6(1) 6-1,3,QF,125.0,19.0,2.0,88.0,57.0,45.0,14.0,14.0,5.0,8.0,9.0,5.0,97.0,58.0,41.0,14.0,15.0,6.0,11.0,41.0,1078.0,52.0,1015.0
2019-6242,Winston-Salem,Hard,64,A,20190819,294,133430,2.0,,Denis Shapovalov,L,,CAN,20.3449691992,126094,,,Andrey Rublev,R,,RUS,21.8288843258,6-3 7-6(4),3,QF,84.0,10.0,4.0,68.0,40.0,31.0,17.0,11.0,1.0,2.0,1.0,7.0,60.0,35.0,27.0,11.0,10.0,1.0,3.0,38.0,1240.0,47.0,1031.0
2019-6242,Winston-Salem,Hard,64,A,20190819,293,105332,1.0,,Benoit Paire,R,196.0,FRA,30.2806297057,200005,15.0,,Ugo Humbert,L,,FRA,21.1471594798,3-6 7-6(2) 6-3,3,R16,146.0,9.0,5.0,98.0,45.0,34.0,22.0,14.0,7.0,12.0,4.0,4.0,108.0,67.0,39.0,21.0,16.0,5.0,11.0,30.0,1403.0,62.0,909.0
2019-6242,Winston-Salem,Hard,64,A,20190819,292,105807,11.0,,Pablo Carreno Busta,R,188.0,ESP,28.1040383299,132283,7.0,,Lorenzo Sonego,R,,ITA,24.2737850787,7-6(7) 6-0,3,R16,100.0,1.0,2.0,65.0,37.0,25.0,17.0,9.0,2.0,3.0,5.0,0.0,60.0,36.0,24.0,7.0,9.0,4.0,8.0,64.0,897.0,48.0,1026.0
2019-6242,Winston-Salem,Hard,64,A,20190819,291,105357,14.0,,John Millman,R,183.0,AUS,30.1793292266,104898,,,Robin Haase,R,190.0,NED,32.3696098563,6-3 6-4,3,R16,90.0,6.0,4.0,73.0,46.0,35.0,12.0,10.0,5.0,6.0,6.0,5.0,68.0,29.0,21.0,17.0,9.0,2.0,5.0,61.0,911.0,154.0,356.0
2019-6242,Winston-Salem,Hard,64,A,20190819,290,105449,,,Steve Johnson,R,188.0,USA,29.6509240246,134770,12.0,,Casper Ruud,R,,NOR,20.6570841889,6-2 7-6(5),3,R16,106.0,10.0,6.0,67.0,38.0,31.0,15.0,10.0,2.0,3.0,1.0,7.0,80.0,46.0,32.0,15.0,10.0,1.0,4.0,82.0,670.0,54.0,976.0
2019-6242,Winston-Salem,Hard,64,A,20190819,289,126207,10.0,,Frances Tiafoe,R,,USA,21.5770020534,105936,8.0,,Filip Krajinovic,R,185.0,SRB,27.4743326489,6-2 0-0 RET,3,R16,36.0,0.0,2.0,19.0,8.0,7.0,9.0,4.0,0.0,0.0,1.0,1.0,28.0,13.0,6.0,7.0,4.0,1.0,3.0,52.0,1015.0,51.0,1018.0
2019-6242,Winston-Salem,Hard,64,A,20190819,288,128034,3.0,,Hubert Hurkacz,R,,POL,22.5160848734,103852,16.0,,Feliciano Lopez,L,188.0,ESP,37.9110198494,6-3 3-1 RET,3,R16,55.0,3.0,2.0,37.0,20.0,15.0,12.0,7.0,1.0,2.0,2.0,5.0,49.0,24.0,15.0,10.0,6.0,4.0,7.0,41.0,1078.0,63.0,903.0
2019-6242,Winston-Salem,Hard,64,A,20190819,287,126094,,,Andrey Rublev,R,,RUS,21.8288843258,105023,6.0,,Sam Querrey,R,198.0,USA,31.8658453114,7-6(4) 7-6(10),3,R16,111.0,12.0,3.0,89.0,45.0,40.0,22.0,12.0,1.0,3.0,15.0,6.0,92.0,52.0,42.0,18.0,12.0,2.0,4.0,47.0,1031.0,46.0,1035.0
2019-6242,Winston-Salem,Hard,64,A,20190819,286,133430,2.0,,Denis Shapovalov,L,,CAN,20.3449691992,200175,13.0,,Miomir Kecmanovic,R,,SRB,19.9671457906,6-2 6-3,3,R16,76.0,8.0,4.0,49.0,25.0,20.0,13.0,9.0,4.0,6.0,0.0,4.0,70.0,42.0,22.0,10.0,8.0,11.0,16.0,38.0,1240.0,49.0,1022.0
2019-6242,Winston-Salem,Hard,64,A,20190819,285,105332,1.0,,Benoit Paire,R,196.0,FRA,30.2806297057,105432,,,Prajnesh Gunneswaran,L,,IND,29.7659137577,6-3 7-5,3,R32,69.0,14.0,7.0,68.0,36.0,30.0,16.0,11.0,4.0,5.0,3.0,3.0,56.0,33.0,20.0,15.0,10.0,1.0,4.0,30.0,1403.0,89.0,600.0
2019-6242,Winston-Salem,Hard,64,A,20190819,284,200005,15.0,,Ugo Humbert,L,,FRA,21.1471594798,106216,,Q,Bjorn Fratangelo,R,,USA,26.083504449,3-6 6-3 6-2,3,R32,102.0,10.0,2.0,74.0,42.0,31.0,18.0,13.0,5.0,8.0,4.0,5.0,77.0,42.0,28.0,15.0,13.0,2.0,7.0,62.0,909.0,119.0,467.0
2019-6242,Winston-Salem,Hard,64,A,20190819,283,105807,11.0,,Pablo Carreno Busta,R,188.0,ESP,28.1040383299,105657,,,Marius Copil,R,193.0,ROU,28.8377823409,6-3 6-7(3) 6-4,3,R32,121.0,6.0,2.0,99.0,65.0,44.0,21.0,15.0,3.0,4.0,9.0,5.0,89.0,42.0,30.0,28.0,16.0,1.0,5.0,64.0,897.0,96.0,552.0
2019-6242,Winston-Salem,Hard,64,A,20190819,282,132283,7.0,,Lorenzo Sonego,R,,ITA,24.2737850787,106000,,Q,Damir Dzumhur,R,172.0,BIH,27.2470910335,6-1 6-4,3,R32,69.0,9.0,3.0,50.0,34.0,31.0,8.0,9.0,2.0,2.0,0.0,3.0,62.0,44.0,27.0,6.0,8.0,6.0,9.0,48.0,1026.0,105.0,520.0
2019-6242,Winston-Salem,Hard,64,A,20190819,281,104898,,,Robin Haase,R,190.0,NED,32.3696098563,105311,4.0,,Joao Sousa,R,185.0,POR,30.3874058864,4-6 6-3 6-4,3,R32,113.0,11.0,7.0,80.0,35.0,31.0,28.0,15.0,3.0,4.0,9.0,6.0,93.0,48.0,43.0,17.0,14.0,2.0,4.0,154.0,356.0,43.0,1061.0
2019-6242,Winston-Salem,Hard,64,A,20190819,280,105357,14.0,,John Millman,R,183.0,AUS,30.1793292266,106065,,,Marco Cecchinato,R,,ITA,26.8829568789,6-7(5) 6-4 6-3,3,R32,149.0,5.0,5.0,94.0,39.0,32.0,36.0,15.0,0.0,0.0,18.0,4.0,116.0,65.0,48.0,24.0,16.0,4.0,7.0,61.0,911.0,67.0,880.0
2019-6242,Winston-Salem,Hard,64,A,20190819,279,134770,12.0,,Casper Ruud,R,,NOR,20.6570841889,144750,,,Lloyd Harris,R,,RSA,22.4804928131,6-1 0-0 RET,3,R32,31.0,2.0,0.0,20.0,10.0,9.0,7.0,4.0,0.0,0.0,4.0,0.0,26.0,13.0,8.0,4.0,3.0,2.0,4.0,54.0,976.0,99.0,535.0
2019-6242,Winston-Salem,Hard,64,A,20190819,278,105449,,,Steve Johnson,R,188.0,USA,29.6509240246,105554,5.0,,Daniel Evans,R,175.0,GBR,29.2402464066,6-3 6-1,3,R32,64.0,12.0,3.0,51.0,30.0,24.0,12.0,8.0,2.0,2.0,4.0,1.0,50.0,31.0,21.0,5.0,8.0,4.0,8.0,82.0,670.0,58.0,955.0
2019-6242,Winston-Salem,Hard,64,A,20190819,277,105936,8.0,,Filip Krajinovic,R,185.0,SRB,27.4743326489,104607,,WC,Tomas Berdych,R,196.0,CZE,33.9192334018,3-6 7-5 6-1,3,R32,105.0,9.0,1.0,82.0,46.0,32.0,17.0,14.0,7.0,12.0,9.0,5.0,70.0,38.0,26.0,11.0,14.0,3.0,10.0,51.0,1018.0,101.0,530.0
2019-6242,Winston-Salem,Hard,64,A,20190819,276,126207,10.0,,Frances Tiafoe,R,,USA,21.5770020534,104871,,,Jeremy Chardy,R,188.0,FRA,32.514715948,4-2 RET,3,R32,18.0,3.0,0.0,15.0,11.0,8.0,2.0,3.0,1.0,2.0,3.0,2.0,14.0,9.0,5.0,1.0,3.0,2.0,4.0,52.0,1015.0,74.0,815.0
2019-6242,Winston-Salem,Hard,64,A,20190819,275,103852,16.0,,Feliciano Lopez,L,188.0,ESP,37.9110198494,104665,,,Pablo Andujar,R,180.0,ESP,33.568788501,6-4 1-6 7-5,3,R32,122.0,12.0,5.0,81.0,40.0,31.0,22.0,14.0,5.0,8.0,2.0,1.0,89.0,53.0,37.0,21.0,15.0,6.0,9.0,63.0,903.0,71.0,847.0
2019-6242,Winston-Salem,Hard,64,A,20190819,274,128034,3.0,,Hubert Hurkacz,R,,POL,22.5160848734,117353,,,Duck Hee Lee,R,,KOR,21.2238193018,4-6 6-0 6-3,3,R32,122.0,13.0,9.0,95.0,53.0,39.0,15.0,13.0,8.0,12.0,1.0,14.0,90.0,45.0,25.0,19.0,12.0,5.0,12.0,41.0,1078.0,212.0,226.0
2019-6242,Winston-Salem,Hard,64,A,20190819,273,105023,6.0,,Sam Querrey,R,198.0,USA,31.8658453114,106148,,,Roberto Carballes Baena,R,,ESP,26.4065708419,6-3 7-5,3,R32,89.0,15.0,3.0,55.0,33.0,29.0,13.0,11.0,0.0,1.0,2.0,7.0,80.0,43.0,24.0,21.0,10.0,7.0,10.0,46.0,1035.0,76.0,787.0
2019-6242,Winston-Salem,Hard,64,A,20190819,272,126094,,,Andrey Rublev,R,,RUS,21.8288843258,105077,9.0,,Albert Ramos,L,188.0,ESP,31.5865845311,6-7(5) 6-3 6-1,3,R32,137.0,5.0,3.0,88.0,59.0,45.0,18.0,14.0,2.0,2.0,5.0,2.0,96.0,48.0,35.0,23.0,14.0,4.0,8.0,47.0,1031.0,50.0,1019.0
2019-6242,Winston-Salem,Hard,64,A,20190819,271,200175,13.0,,Miomir Kecmanovic,R,,SRB,19.9671457906,200615,,,Alexei Popyrin,R,,AUS,20.038329911,7-6(5) 6-3,3,R32,81.0,3.0,5.0,65.0,32.0,27.0,21.0,11.0,1.0,2.0,4.0,3.0,74.0,40.0,23.0,20.0,10.0,5.0,7.0,49.0,1022.0,106.0,518.0
2019-6242,Winston-Salem,Hard,64,A,20190819,270,133430,2.0,,Denis Shapovalov,L,,CAN,20.3449691992,105815,,,Tennys Sandgren,R,,USA,28.076659822,6-2 6-4,3,R32,76.0,4.0,4.0,51.0,29.0,19.0,13.0,9.0,1.0,3.0,3.0,3.0,61.0,35.0,19.0,10.0,9.0,7.0,12.0,38.0,1240.0,73.0,826.0
2019-6242,Winston-Salem,Hard,64,A,20190819,268,105432,,,Prajnesh Gunneswaran,L,,IND,29.7659137577,105649,,PR,Cedrik Marcel Stebe,L,183.0,GER,28.8596851472,6-3 6-4,3,R64,72.0,5.0,1.0,51.0,35.0,29.0,11.0,10.0,0.0,0.0,3.0,7.0,62.0,32.0,24.0,14.0,9.0,3.0,5.0,89.0,600.0,253.0,172.0
2019-6242,Winston-Salem,Hard,64,A,20190819,267,106216,,Q,Bjorn Fratangelo,R,,USA,26.083504449,104804,,PR,Amir Weintraub,R,188.0,ISR,32.9226557153,6-0 6-0,3,R64,40.0,6.0,1.0,29.0,20.0,17.0,7.0,6.0,0.0,0.0,0.0,2.0,38.0,25.0,8.0,2.0,6.0,5.0,11.0,119.0,467.0,,
2019-6242,Winston-Salem,Hard,64,A,20190819,264,105657,,,Marius Copil,R,193.0,ROU,28.8377823409,105373,,,Martin Klizan,L,190.0,SVK,30.1054072553,6-4 3-6 6-3,3,R64,126.0,21.0,4.0,88.0,51.0,41.0,20.0,14.0,4.0,5.0,6.0,9.0,98.0,50.0,36.0,24.0,14.0,4.0,6.0,96.0,552.0,84.0,619.0
2019-6242,Winston-Salem,Hard,64,A,20190819,263,106000,,Q,Damir Dzumhur,R,172.0,BIH,27.2470910335,126156,,,Antoine Hoang,R,,FRA,23.7891854894,6-7(5) 6-0 6-2,3,R64,123.0,1.0,6.0,90.0,51.0,38.0,20.0,13.0,4.0,6.0,6.0,10.0,84.0,50.0,29.0,13.0,13.0,3.0,10.0,105.0,520.0,98.0,536.0
2019-6242,Winston-Salem,Hard,64,A,20190819,260,104898,,,Robin Haase,R,190.0,NED,32.3696098563,106045,,,Denis Kudla,R,180.0,USA,27.0034223135,6-4 7-6(3),3,R64,91.0,17.0,5.0,72.0,38.0,32.0,19.0,11.0,1.0,2.0,13.0,1.0,71.0,39.0,30.0,16.0,11.0,2.0,4.0,154.0,356.0,111.0,491.0
2019-6242,Winston-Salem,Hard,64,A,20190819,259,106065,,,Marco Cecchinato,R,,ITA,26.8829568789,122330,,,Alexander Bublik,R,,KAZ,22.1711156742,7-6(3) 1-0 RET,3,R64,52.0,1.0,3.0,41.0,23.0,22.0,9.0,6.0,2.0,2.0,8.0,2.0,41.0,24.0,21.0,8.0,7.0,0.0,1.0,67.0,880.0,75.0,808.0
2019-6242,Winston-Salem,Hard,64,A,20190819,256,144750,,,Lloyd Harris,R,,RSA,22.4804928131,144719,,,Jaume Munar,R,,ESP,22.288843258,7-6(5) 4-6 6-1,3,R64,135.0,11.0,2.0,85.0,47.0,36.0,19.0,15.0,2.0,5.0,9.0,3.0,98.0,55.0,40.0,18.0,14.0,5.0,9.0,99.0,535.0,97.0,550.0
2019-6242,Winston-Salem,Hard,64,A,20190819,255,105449,,,Steve Johnson,R,188.0,USA,29.6509240246,144895,,,Corentin Moutet,L,,FRA,20.334017796,6-3 6-3,3,R64,74.0,2.0,1.0,48.0,26.0,21.0,13.0,9.0,1.0,2.0,1.0,9.0,56.0,28.0,20.0,11.0,9.0,4.0,8.0,82.0,670.0,83.0,650.0
2019-6242,Winston-Salem,Hard,64,A,20190819,252,104607,,WC,Tomas Berdych,R,196.0,CZE,33.9192334018,104312,,,Andreas Seppi,R,190.0,ITA,35.4907597536,6-1 3-6 6-3,3,R64,104.0,8.0,4.0,78.0,48.0,36.0,14.0,13.0,5.0,8.0,4.0,7.0,79.0,36.0,23.0,21.0,12.0,8.0,13.0,101.0,530.0,77.0,745.0
2019-6242,Winston-Salem,Hard,64,A,20190819,251,104871,,,Jeremy Chardy,R,188.0,FRA,32.514715948,106031,,Q,Raymond Sarmiento,R,,USA,27.0691307324,6-1 7-6(5),3,R64,85.0,2.0,3.0,52.0,35.0,27.0,9.0,9.0,1.0,3.0,2.0,3.0,69.0,37.0,18.0,16.0,10.0,4.0,9.0,74.0,815.0,705.0,26.0
2019-6242,Winston-Salem,Hard,64,A,20190819,248,104665,,,Pablo Andujar,R,180.0,ESP,33.568788501,111797,,,Nicolas Jarry,R,,CHI,23.8548939083,6-4 6-2,3,R64,75.0,3.0,3.0,51.0,36.0,27.0,7.0,9.0,0.0,2.0,8.0,5.0,58.0,28.0,17.0,11.0,9.0,7.0,12.0,71.0,847.0,69.0,865.0
2019-6242,Winston-Salem,Hard,64,A,20190819,247,117353,,,Duck Hee Lee,R,,KOR,21.2238193018,105967,,,Henri Laaksonen,R,,SUI,27.3839835729,7-6(4) 6-1,3,R64,105.0,9.0,2.0,66.0,40.0,28.0,17.0,10.0,2.0,3.0,4.0,2.0,71.0,41.0,25.0,14.0,9.0,8.0,11.0,212.0,226.0,120.0,462.0
2019-6242,Winston-Salem,Hard,64,A,20190819,244,106148,,,Roberto Carballes Baena,R,,ESP,26.4065708419,106218,,Q,Marcos Giron,R,,USA,26.0698151951,6-2 2-6 6-3,3,R64,124.0,1.0,6.0,83.0,49.0,35.0,18.0,13.0,1.0,3.0,1.0,0.0,78.0,36.0,24.0,24.0,12.0,4.0,7.0,76.0,787.0,155.0,356.0
